"","dt","SIC_CODE","investment_Barc","percent_investment_Barc","investment_BofA","percent_investment_BofA","junk_Barc","percent_junk_Barc","junk_BofA","percent_junk_BofA","distressed_Barc","percent_distressed_Barc","distressed_BofA","percent_distressed_BofA"
"1333",2016-12-30,7311,4e+05,0.141592920353982,4e+05,0.141592920353982,0,0,0,0,0,0,0,0
"1334",2016-12-30,8748,0,0,0,0,0,0,0,0,0,0,0,0
"1335",2017-01-31,2320,0,0,0,0,0,0,0,0,1100000,0.5,2100000,0.65625
"1336",2017-01-31,3353,2650000,0.69281045751634,2650000,0.69281045751634,0,0,0,0,0,0,0,0
"1337",2017-01-31,3829,0,0,0,0,0,0,0,0,1100000,0.5,1100000,0.34375
"1338",2017-01-31,4923,0,0,0,0,790000,0.00898529342903103,830000,0.0084816029943533,0,0,0,0
"1339",2017-01-31,6021,0,0,0,0,87131447,0.991014706570969,97028860,0.991518397005647,0,0,0,0
"1340",2017-01-31,6500,625000,0.163398692810458,625000,0.163398692810458,0,0,0,0,0,0,0,0
"1341",2017-01-31,7929,550000,0.143790849673203,550000,0.143790849673203,0,0,0,0,0,0,0,0
"1342",2017-02-28,2621,0,0,0,0,0,0,0,0,12150000,0.826530612244898,10150000,0.799212598425197
"1343",2017-02-28,3444,3e+05,0.458015267175573,3e+05,0.458015267175573,0,0,0,0,0,0,0,0
"1344",2017-02-28,3942,0,0,0,0,0,0,0,0,2150000,0.146258503401361,2150000,0.169291338582677
"1345",2017-02-28,4931,0,0,0,0,26835000,0.984409391049156,18818002,0.977914048961799,0,0,0,0
"1346",2017-02-28,6029,0,0,0,0,0,0,0,0,4e+05,0.0272108843537415,4e+05,0.031496062992126
"1347",2017-02-28,6700,355000,0.541984732824427,355000,0.541984732824427,0,0,0,0,0,0,0,0
"1348",2017-02-28,8011,0,0,0,0,425000,0.0155906089508437,425000,0.0220859510382008,0,0,0,0
"1349",2017-03-31,1311,0,0,0,0,4625000,1,4625000,1,0,0,0,0
"1350",2017-03-31,2711,4e+05,0.0213162803090861,4e+05,0.0232761128891475,0,0,0,0,0,0,0,0
"1351",2017-03-31,3533,0,0,0,0,0,0,0,0,5550000,0.562880324543611,5250000,0.549163179916318
"1352",2017-03-31,4481,2280000,0.121502797761791,950000,0.0552807681117253,0,0,0,0,0,0,0,0
"1353",2017-03-31,4941,360000,0.0191846522781775,360000,0.0209485016002328,0,0,0,0,0,0,0,0
"1354",2017-03-31,6141,0,0,0,0,0,0,0,0,4310000,0.437119675456389,4310000,0.450836820083682
"1355",2017-03-31,6719,1525000,0.0812683186783906,1275000,0.0741926098341577,0,0,0,0,0,0,0,0
"1356",2017-03-31,8062,14200000,0.756727950972555,14200000,0.826302007564737,0,0,0,0,0,0,0,0
"1357",2017-04-28,2090,0,0,0,0,0,NA,0,NA,1e+06,0.303030303030303,1e+06,0.303030303030303
"1358",2017-04-28,3272,0,0,0,0,0,NA,0,NA,2300000,0.696969696969697,2300000,0.696969696969697
"1359",2017-04-28,3728,1200000,0.0871206621170321,1400000,0.124223602484472,0,NA,0,NA,0,0,0,0
"1360",2017-04-28,4911,4404000,0.319732829969508,4725000,0.419254658385093,0,NA,0,NA,0,0,0,0
"1361",2017-04-28,5812,2960000,0.214897633222012,1135000,0.100709849157054,0,NA,0,NA,0,0,0,0
"1362",2017-04-28,6331,250000,0.0181501379410484,250000,0.0221827861579414,0,NA,0,NA,0,0,0,0
"1363",2017-04-28,7389,4960000,0.360098736750399,3760000,0.333629103815439,0,NA,0,NA,0,0,0,0
"1364",2017-05-31,1221,0,0,0,0,3100000,1,3100000,1,0,0,0,0
"1365",2017-05-31,2650,0,0,0,0,0,0,0,0,2250000,0.0599350920534022,6e+05,0.0166299458983513
"1366",2017-05-31,3510,0,0,0,0,0,0,0,0,0,0,0,0
"1367",2017-05-31,4011,0,0,0,0,0,0,0,0,35290611.4,0.940064907946598,35479492,0.983370054101649
"1368",2017-05-31,4931,6e+05,0.177749864465728,2e+05,0.0672149163342329,0,0,0,0,0,0,0,0
"1369",2017-05-31,6035,2275530,0.674125248479498,2275530,0.764747792830185,0,0,0,0,0,0,0,0
"1370",2017-05-31,6719,0,0,0,0,0,0,0,0,0,0,0,0
"1371",2017-05-31,8051,5e+05,0.148124887054774,5e+05,0.168037290835582,0,0,0,0,0,0,0,0
"1372",2017-06-30,1044,0,0,0,0,650000,0.501149946376956,650000,0.519162279745403,0,0,0,0
"1373",2017-06-30,2621,175000,0.00998573466476462,175000,0.00998573466476462,0,0,0,0,0,0,0,0
"1374",2017-06-30,3523,0,0,0,0,0,0,0,0,3500000,1,3500000,1
"1375",2017-06-30,4210,0,0,0,0,2017,0.00155510683360357,2017,0.00161100048960997,0,0,0,0
"1376",2017-06-30,4932,750000,0.0427960057061341,750000,0.0427960057061341,0,0,0,0,0,0,0,0
"1377",2017-06-30,6099,0,0,0,0,645000,0.497294946789441,6e+05,0.479226719764987,0,0,0,0
"1378",2017-06-30,6719,9e+05,0.0513552068473609,9e+05,0.0513552068473609,0,0,0,0,0,0,0,0
"1379",2017-06-30,8062,15700000,0.89586305278174,15700000,0.89586305278174,0,0,0,0,0,0,0,0
"1380",2017-07-31,1531,3002000,0.354972212368452,2225000,0.297459893048128,0,0,0,0,0,0,0,0
"1381",2017-07-31,2844,950000,0.112332978597611,750000,0.100267379679144,0,0,0,0,0,0,0,0
"1382",2017-07-31,3674,0,0,0,0,28250000,0.914683503318763,28250000,0.964987190435525,0,0,0,0
"1383",2017-07-31,4832,0,0,0,0,2635000,0.0853164966812369,1025000,0.0350128095644748,0,0,0,0
"1384",2017-07-31,5311,7e+05,0.0827716684403453,7e+05,0.0935828877005348,0,0,0,0,0,0,0,0
"1385",2017-07-31,6282,0,0,0,0,0,0,0,0,4075000,1,4075000,1
"1386",2017-07-31,7372,3805000,0.449923140593591,3805000,0.508689839572192,0,0,0,0,0,0,0,0
"1387",2017-08-31,2070,0,0,0,0,1050000,1,1050000,1,0,0,0,0
"1388",2017-08-31,3089,2015000,0.5900439238653,2015000,0.358860195903829,0,0,0,0,0,0,0,0
"1389",2017-08-31,3721,3e+05,0.0878477306002928,3e+05,0.0534283170080142,0,0,0,0,0,0,0,0
"1390",2017-08-31,4911,0,0,0,0,0,0,0,0,46221582,0.705063940032749,50761653,0.734647060256305
"1391",2017-08-31,5812,550000,0.161054172767204,550000,0.0979519145146928,0,0,0,0,0,0,0,0
"1392",2017-08-31,6331,0,0,0,0,0,0,0,0,19335000,0.294936059967251,18335000,0.265352939743695
"1393",2017-08-31,7389,550000,0.161054172767204,2750000,0.489759572573464,0,0,0,0,0,0,0,0
"1394",2017-09-29,1311,4805000,0.162303664921466,11950000,0.325170068027211,0,NA,0,NA,0,0,0,0
"1395",2017-09-29,2750,3e+05,0.0101334234082081,3e+05,0.00816326530612245,0,NA,0,NA,0,0,0,0
"1396",2017-09-29,3546,0,0,0,0,0,NA,0,NA,150000,0.00384490770170898,150000,0.00395789924523653
"1397",2017-09-29,4512,0,0,0,0,0,NA,0,NA,1387640,0.0355689848213297,473893,0.0125041383134858
"1398",2017-09-29,5000,0,0,0,0,0,NA,0,NA,1800000,0.0461388924205078,1800000,0.0474947909428384
"1399",2017-09-29,6150,2e+07,0.675561560547205,2e+07,0.54421768707483,0,NA,0,NA,0,0,0,0
"1400",2017-09-29,6798,0,0,0,0,0,NA,0,NA,35675000,0.914447215056454,35475000,0.936043171498439
"1401",2017-09-29,8092,4500000,0.152001351123121,4500000,0.122448979591837,0,NA,0,NA,0,0,0,0
"1402",2017-10-31,2024,7e+05,0.243478260869565,7e+05,0.357142857142857,0,0,0,0,0,0,0,0
"1403",2017-10-31,2911,0,0,0,0,0,0,0,0,14428000,0.941283924843424,14428000,0.941283924843424
"1404",2017-10-31,3699,0,0,0,0,360000,1,360000,1,0,0,0,0
"1405",2017-10-31,4833,1215000,0.422608695652174,3e+05,0.153061224489796,0,0,0,0,0,0,0,0
"1406",2017-10-31,5411,960000,0.333913043478261,960000,0.489795918367347,0,0,0,0,0,0,0,0
"1407",2017-10-31,6311,0,0,0,0,0,0,0,0,0,0,0,0
"1408",2017-10-31,7372,0,0,0,0,0,0,0,0,9e+05,0.0587160751565762,9e+05,0.0587160751565762
"1409",2017-11-30,1400,0,0,0,0,0,NA,0,NA,250000,0.00308451573103023,250000,0.00586166471277843
"1410",2017-11-30,2834,0,0,0,0,0,NA,0,NA,79450000,0.980259099321407,41050000,0.962485345838218
"1411",2017-11-30,3590,0,0,0,0,0,NA,0,NA,1350000,0.0166563849475632,1350000,0.0316529894490035
"1412",2017-11-30,4700,2135000,0.287348586810229,2135000,0.237090505274847,0,NA,0,NA,0,0,0,0
"1413",2017-11-30,5142,550000,0.0740242261103634,550000,0.0610771793448084,0,NA,0,NA,0,0,0,0
"1414",2017-11-30,6163,1100000,0.148048452220727,1100000,0.122154358689617,0,NA,0,NA,0,0,0,0
"1415",2017-11-30,7011,2645000,0.355989232839838,3720000,0.413103831204886,0,NA,0,NA,0,0,0,0
"1416",2017-11-30,8299,1e+06,0.134589502018843,1500000,0.166574125485841,0,NA,0,NA,0,0,0,0
"1417",2017-12-29,2085,0,0,0,0,0,NA,0,NA,8e+05,0.0758293838862559,8e+05,0.0796019900497512
"1418",2017-12-29,3295,6e+05,0.0553505535055351,6e+05,0.0617601646937725,0,NA,0,NA,0,0,0,0
"1419",2017-12-29,3730,0,0,0,0,0,NA,0,NA,2e+06,0.18957345971564,2e+06,0.199004975124378
"1420",2017-12-29,4911,7440000,0.686346863468635,8140000,0.837879567678847,0,NA,0,NA,0,0,0,0
"1421",2017-12-29,5812,2800000,0.25830258302583,975000,0.10036026762738,0,NA,0,NA,0,0,0,0
"1422",2017-12-29,6351,0,0,0,0,0,NA,0,NA,1350000,0.127962085308057,1350000,0.134328358208955
"1423",2017-12-29,7389,0,0,0,0,0,NA,0,NA,6400000,0.606635071090047,5900000,0.587064676616915
